,Unnamed: 0_x,供应商ID_x,供应商名_x,城市名_x,门店ID,门店名称_x,总成交额(元)_x,预计收入(元)_x,有效订单_x,笔单价(元)_x,顾客实付金额(元)_x,顾客实付笔单价(元)_x,总支出(元)_x,商家补贴(元)_x,商家补贴力度_x,流失订单_x,流失订单预计损失(元)_x,用户原因流失订单_x,配送原因流失订单数_x,商家原因流失订单数_x,其他原因流失订单数_x,商品金额_x,包装费_x,配送费_x,开始日_x,结束日_x,Unnamed: 0_y,供应商ID_y,供应商名_y,城市名_y,门店名称_y,总成交额(元)_y,预计收入(元)_y,有效订单_y,笔单价(元)_y,顾客实付金额(元)_y,顾客实付笔单价(元)_y,总支出(元)_y,商家补贴(元)_y,商家补贴力度_y,流失订单_y,流失订单预计损失(元)_y,用户原因流失订单_y,配送原因流失订单数_y,商家原因流失订单数_y,其他原因流失订单数_y,商品金额_y,包装费_y,配送费_y,开始日_y,结束日_y,Unnamed: 0,供应商ID,供应商名,城市名,门店名称,总成交额(元),预计收入(元),有效订单,笔单价(元),顾客实付金额(元),顾客实付笔单价(元),总支出(元),商家补贴(元),商家补贴力度,流失订单,流失订单预计损失(元),用户原因流失订单,配送原因流失订单数,商家原因流失订单数,其他原因流失订单数,商品金额,包装费,配送费,开始日,结束日
112,995,22267202676,花非花科技（原邂逅花坊）,阳泉,166924654,邂逅花坊（北大西街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,153.0,0,0,1,0,0.0,0,0.0,20200901,20200930,786,22267202676,花非花科技（原邂逅花坊）,阳泉,邂逅花坊（北大西街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,1141,22267202676,花非花科技（原邂逅花坊）,阳泉,邂逅花坊（北大西街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
113,1001,22267202676,花非花科技（原邂逅花坊）,厦门,300712254,邂逅花坊（嘉禾路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,750,22267202676,花非花科技（原邂逅花坊）,厦门,邂逅花坊（嘉禾路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,332.0,0,1,0,1,0.0,0,0.0,20200801,20200831,1023,22267202676,花非花科技（原邂逅花坊）,厦门,邂逅花坊（嘉禾路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
114,1027,22267202676,花非花科技（原邂逅花坊）,周口,2042459226,勿忘你花坊（八一路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,644,22267202676,花非花科技（原邂逅花坊）,周口,勿忘你花坊（八一路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,469,22267202676,花非花科技（原邂逅花坊）,周口,勿忘你花坊（八一路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
115,1033,22267202676,花非花科技（原邂逅花坊）,锦州,2036835237,邂逅花坊（朵朵大凌河镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,631,22267202676,花非花科技（原邂逅花坊）,锦州,邂逅花坊（朵朵大凌河镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,571.5,1,0,2,0,0.0,0,0.0,20200801,20200831,458,22267202676,花非花科技（原邂逅花坊）,锦州,邂逅花坊（朵朵大凌河镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
116,1037,22267202676,花非花科技（原邂逅花坊）,吉林,171029607,邂逅花坊（恒山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,629,22267202676,花非花科技（原邂逅花坊）,吉林,邂逅花坊（恒山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,467,22267202676,花非花科技（原邂逅花坊）,吉林,邂逅花坊（恒山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
117,1042,22267202676,花非花科技（原邂逅花坊）,沈阳,170245899,邂逅花坊（紫阳鲜花文体西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,643,22267202676,花非花科技（原邂逅花坊）,沈阳,邂逅花坊（紫阳鲜花文体西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,39.9,1,0,0,0,0.0,0,0.0,20200801,20200831,455,22267202676,花非花科技（原邂逅花坊）,沈阳,邂逅花坊（紫阳鲜花文体西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
118,1066,22267202676,花非花科技（原邂逅花坊）,盐城,169732188,邂逅花坊（翠竹园花店南东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,1137,22267202676,花非花科技（原邂逅花坊）,盐城,邂逅花坊（翠竹园花店南东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,132.0,2,1,0,0,0.0,0,0.0,20200801,20200831,912,22267202676,花非花科技（原邂逅花坊）,盐城,邂逅花坊（翠竹园花店南东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
119,1077,22267202676,花非花科技（原邂逅花坊）,泸州,2043512847,禧多多婚庆花艺馆（青狮街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,1139,22267202676,花非花科技（原邂逅花坊）,泸州,禧多多婚庆花艺馆（青狮街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,920,22267202676,花非花科技（原邂逅花坊）,泸州,禧多多婚庆花艺馆（青狮街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
120,1091,22267202676,花非花科技（原邂逅花坊）,鞍山,2042569172,龙凤鲜花庆典（东矿街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,973,22267202676,花非花科技（原邂逅花坊）,鞍山,龙凤鲜花庆典（东矿街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,959,22267202676,花非花科技（原邂逅花坊）,鞍山,龙凤鲜花庆典（东矿街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
121,1112,22267202676,花非花科技（原邂逅花坊）,盐城,2043378229,花满缘花坊（澳门路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,144.0,1,0,0,0,0.0,0,0.0,20200901,20200930,1080,22267202676,花非花科技（原邂逅花坊）,盐城,花满缘花坊（澳门路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,786,22267202676,花非花科技（原邂逅花坊）,盐城,花满缘花坊（澳门路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
122,1118,22267202676,花非花科技（原邂逅花坊）,桂林,166924776,邂逅花坊（雲遇花艺馆）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,1075,22267202676,花非花科技（原邂逅花坊）,桂林,邂逅花坊（雲遇花艺馆）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,785,22267202676,花非花科技（原邂逅花坊）,桂林,邂逅花坊（雲遇花艺馆）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
123,1121,22267202676,花非花科技（原邂逅花坊）,云浮,336809804,邂逅花坊（天长地久花店天平路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,1083,22267202676,花非花科技（原邂逅花坊）,云浮,邂逅花坊（天长地久花店天平路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,298.0,1,0,1,0,0.0,0,0.0,20200801,20200831,791,22267202676,花非花科技（原邂逅花坊）,云浮,邂逅花坊（天长地久花店天平路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,499.0,0,0,1,0,0.0,0,0.0,20201001,20201031
124,1150,22267202676,花非花科技（原邂逅花坊）,白银,170245969,邂逅花坊（宝积路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,599,22267202676,花非花科技（原邂逅花坊）,白银,邂逅花坊（宝积路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,395,22267202676,花非花科技（原邂逅花坊）,白银,邂逅花坊（宝积路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
