,poi_id,门店名,品牌ID,品牌名,省份,城市,城市等级,蜂窝,一级品类,二级品类,是否营业,首次上线时间,配送方式,提单数,推单数,接单数,订单数,原价交易额,实付交易额,原价客单价,实付客单价,非异订单数,商家配送延迟订单数,商家拒单订单数,商家不接单订单数,商家取消不告知订单数,商家少餐错餐订单数,商家经营状态异常订单数,商家违规投诉订单数,美团配送延迟订单数,因美团配送原因取消订单数,线上活动总补贴金额,曝光人数,进店人数,成单用户数,在线商品数,在售商品数
3672,9601223,花森林（海娇鲜花店）,100035486,花森林,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,0,20200724.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,14,0,0,347,332
3673,1958942,鲜花坊（好心情鲜花店）,27557,鲜花坊,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20170119.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,95,1,0,322,307
3674,7380463,花驿花苑(礼品鲜花，生日花、表白花),0,,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20190709.0,1,7,6,6,6,1728.0,588.0,288.0,98.0,0,0,0,0,0,0,0,0,0,0,1216.0,694,52,6,583,389
3675,5588132,百艳花居鲜花店,100009539,花西拾鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180811.0,1,1,1,1,1,196.0,98.0,196.0,98.0,0,0,0,0,0,0,0,0,0,0,101.0,49,7,1,184,184
3676,6724672,四季花卉（金聚底商店）,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190320.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,68,1,0,144,75
3677,5624135,七月·花坊,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180814.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,30,2,0,48,20
3678,9709845,百艳花居-生日鲜花，表白鲜花，开业花篮，婚车装饰,100034937,艾尚花语,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200810.0,1,1,1,1,1,229.0,99.0,229.0,99.0,0,0,0,0,0,0,0,0,0,0,141.0,61,6,1,453,452
3679,2033651,百艳花卉,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20170220.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,31,2,0,155,139
3680,6513954,如愿鲜花（小梦花艺）,100012196,如愿鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190125.0,1,5,5,5,5,1014.0,670.58,202.8,134.116,0,0,0,0,0,0,0,0,0,0,460.42,149,16,5,848,848
3681,7438654,醉美花艺馆（向日葵·康乃馨·鲜花）,100030825,熊先生鲜花,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20190801.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,207,3,0,410,294
3682,4381739,一美花卉,0,,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20180206.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,232,1,0,425,404
3683,8629184,花点时间花艺室（乐购后门店）,100030825,熊先生鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200330.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,163,9,0,410,286
3684,9147490,小娜花艺,0,,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,0,20200809.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,14,0,0,16,16
3685,10138470,花趣精品鲜花坊,100036289,心情不错鲜花店,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20201010.0,1,4,2,2,2,336.0,158.0,168.0,79.0,0,0,0,0,0,0,0,0,0,0,204.0,225,4,2,458,316
3686,8936499,花·时间（康乃馨·向日葵）,100035487,花专家,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20200427.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,93,3,0,324,318
3687,376284,美丽契约鲜花（花添喜事花店）,9810,美丽契约鲜花,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20150819.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,103,4,0,524,423
3688,9552795,简爱花艺,0,,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20200721.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,85,0,0,216,215
3689,9438139,繁花花坊鲜花店-生日鲜花，表白鲜花，开业花篮，婚车装饰,100034937,艾尚花语,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20200703.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,141,2,0,449,444
3690,7577182,一家花店鲜花（青青花店）,100003909,一家花店,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20190827.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,267,1,0,531,488
3691,6675134,蕞美花店·dream flower,0,,河北省,张家口,D1,河北北方学院,鲜花绿植,鲜花店,1,20190402.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,65,0,0,9,9
3692,6136674,邂逅花坊鲜花（沁香霞轩）,100004099,邂逅花坊鲜花,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20181213.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,55,0,0,582,469
3693,4357084,婕拉花艺,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20180129.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,46,0,0,94,49
3694,5988221,798花舍,0,,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20181023.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,20,0,0,120,104
3695,3809441,八彩鲜花（花语鲜花）,100004096,八彩时尚花艺,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20171124.0,1,1,1,1,1,262.0,98.0,262.0,98.0,0,0,0,0,0,0,0,0,0,0,176.9,133,6,1,507,502
3696,8191064,轩辕花卉,11035,鼎卉鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20191211.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,75,0,0,751,731
3697,9776058,百祥刺青鲜花店,0,,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200819.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,243,1,0,185,181
3698,2253189,世佳花艺,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,0,20170401.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5,0
3699,8837374,醉美花艺馆（建院店，鲜花绿植）,0,,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200409.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,212,12,0,145,144
3700,8371176,娇芷鲜花水果,0,,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20191225.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,36,1,0,34,24
3701,3291038,诗情花艺花店,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,0,20170913.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,106,81
3702,8376667,弄花花艺,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20191224.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,20,0,0,52,42
3703,10040032,光头强花店,100034936,玫瑰说,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20200923.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,88,0,0,293,286
3704,5637999,花小匠,100012195,爱花轩,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20180815.0,1,2,2,2,2,292.0,146.0,146.0,73.0,0,0,0,0,0,0,0,0,0,0,154.0,168,4,2,415,415
3705,8709480,金金鲜花,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20200316.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,17,0,0,25,25
3706,1709625,香格格鲜花馆（怀来）,29079,香格格鲜花馆,河北省,张家口,D1,,鲜花绿植,鲜花店,0,20161125.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,18,0,0,232,224
3707,9240054,幸福花开鲜花（鲜花，绿植，生日花表白）,100003909,一家花店,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20200602.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,69,3,0,546,515
3708,8936941,一花一慕花艺（北方学院店）,0,,河北省,张家口,D1,河北北方学院,鲜花绿植,鲜花店,1,20200430.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,342,31,0,110,107
3709,9844538,植得鲜花店（表白花·生日花·结婚花·开业花篮）,100025970,花生活,河北省,张家口,D1,,鲜花绿植,鲜花店,0,20200828.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,21,0,0,670,667
3710,10084532,蝶梦鲜花店,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20200929.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,216,2,0,5,5
3711,9236625,花房姑娘鲜花坊,0,,河北省,张家口,D1,桥东区,鲜花绿植,综合鲜花绿植店,1,20200604.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,189,1,0,55,52
3712,9336808,1314花坊（鲜花店）,100004096,八彩时尚花艺,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,1,20200619.0,1,2,2,2,2,532.0,177.0,266.0,88.5,0,0,0,0,0,0,0,0,0,0,380.8,139,7,2,508,502
3713,6557051,花样年华鲜花绿植,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190213.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,40,3,0,69,62
3714,7282677,樊樊鲜花坊（七夕节鲜花预定）,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,0,20190627.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,43,0,0,455,396
3715,9598368,鲜花朵朵（张家口宣化店）,100004096,八彩时尚花艺,河北省,张家口,D1,宣化区,鲜花绿植,综合鲜花绿植店,1,20200728.0,1,1,1,1,1,256.0,78.0,256.0,78.0,0,0,0,0,0,0,0,0,0,0,190.9,460,20,1,507,502
3716,9999911,爱花居鲜花（胜利中路店）,100025968,爱花居鲜花,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200928.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,189,6,0,238,238
3717,2652277,绿洲花卉鲜花盆景,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20170609.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,48,0,0,179,177
3718,7832317,一家花店鲜花（唯依花屋）,100003909,一家花店,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20190920.0,1,1,1,1,1,288.0,129.0,288.0,129.0,0,0,0,0,0,0,0,0,0,0,163.0,164,6,1,474,432
3719,10204110,喜喜花艺,27557,鲜花坊,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20201016.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,83,4,0,288,288
3720,3027506,那些花儿,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20170817.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,10,4,0,46,26
3721,9558686,尚希鲜花绿植(张家口店),0,,河北省,张家口,D1,高新区,鲜花绿植,综合鲜花绿植店,1,20200718.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,383,1,0,207,207
3722,9670957,花花世界（宣府大街支家桥店）,11035,鼎卉鲜花,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20200806.0,1,2,2,1,1,176.0,78.0,176.0,78.0,0,0,0,0,0,0,0,0,0,0,103.0,338,20,1,735,731
3723,7501282,桐桐花艺,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20190903.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,44,0,0,122,122
3724,10020873,IMissingYou,0,,河北省,张家口,D1,高新区,鲜花绿植,综合鲜花绿植店,1,20200927.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,210,3,0,17,17
3725,9558174,樊樊鲜花店（鲜花生日花开业花篮）,0,,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200718.0,1,5,5,5,4,1631.0,352.0,407.75,88.0,0,0,0,0,0,0,0,0,0,0,1307.0,651,53,4,394,309
3726,1224715,1314鲜花坊,27446,妮依然鲜花品牌店,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20160825.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,130,11,0,292,290
3727,3103363,拾光花坊,100012195,爱花轩,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20170823.0,1,5,5,5,5,700.0,350.0,140.0,70.0,0,0,0,0,0,0,0,0,0,0,370.0,248,21,5,415,415
3728,9270134,鹿与野花卉·生日花,0,,河北省,张家口,D1,桥东区,鲜花绿植,综合鲜花绿植店,1,20200714.0,1,3,2,2,1,238.0,138.0,238.0,138.0,0,0,0,0,0,0,0,0,0,0,110.0,778,32,1,481,292
3729,9361775,欢欢的花店（华佳广场店）,11035,鼎卉鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200619.0,1,1,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,167,9,0,738,732
3730,1390717,鲜花坊（茗花坊鲜花店）,27557,鲜花坊,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20160825.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,107,8,0,337,309
3731,8321049,浪漫花都(柴沟堡花店),0,,河北省,张家口,D1,,鲜花绿植,鲜花店,0,20191220.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,5,1,0,312,292
3732,5337828,如愿鲜花（丽鑫鲜花店）,100012196,如愿鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180724.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,132,7,0,772,769
3733,8824676,小宋花卉城（二街店）,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,0,20200503.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,6,0,0,16,16
3734,9384070,沁香阁花卉旗舰店,0,,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,1,20200625.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,16,0,0,17,17
3735,9302509,see me惜蜜鲜花,0,,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,1,20200618.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,7,2,0,25,25
3736,8639687,GINA·丹鲜花坊,0,,河北省,张家口,D1,桥东区,鲜花绿植,综合鲜花绿植店,1,20200311.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,12,0,0,51,49
3737,10117616,花觅,0,,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,1,20201006.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,14,0,0,23,23
3738,5588164,世纪花卉鲜花店,100009539,花西拾鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180811.0,1,1,1,1,1,318.0,126.0,318.0,126.0,0,0,0,0,0,0,0,0,0,0,195.0,46,5,1,188,188
3739,9230081,心语鲜花店,100009539,花西拾鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200713.0,1,1,1,1,1,195.0,98.0,195.0,98.0,0,0,0,0,0,0,0,0,0,0,100.0,37,6,1,219,218
3740,5388162,木子花艺,100012293,艾菲尔鲜花,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20180713.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,71,1,0,264,264
3741,9543676,情缘花卉（桥东区店）,100004093,鲜花到家,河北省,张家口,D1,高新区,鲜花绿植,综合鲜花绿植店,1,20200721.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,60,1,0,212,211
3742,9600515,花森林（苗苗鲜花店）,100035486,花森林,河北省,张家口,D1,银座,鲜花绿植,综合鲜花绿植店,1,20200724.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,56,1,0,347,119
3743,7103809,诗蕊花艺,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190517.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,23,1,0,42,30
3744,7210185,牵手婚庆鲜花,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190604.0,2,3,2,2,2,286.0,286.0,143.0,143.0,0,0,0,0,0,0,0,0,0,0,30.0,44,4,2,26,12
3745,7529295,舒艺鲜花（汉桥街店）,0,,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20190816.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,108,0,0,113,95
3746,2285433,靓家花艺,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20170411.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,40,2,0,66,45
3747,8674169,木棉记忆花屋（崇礼店）,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200313.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,48,1,0,17,17
3748,5648476,花房姑娘,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180816.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,15,0,0,33,14
3749,7832692,百红花房（鲜花，绿植，生日花表白）,100003909,一家花店,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20191129.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,99,4,0,531,429
3750,6898286,那时花开,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20190423.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,117,1,0,62,62
3751,6643951,芊卉花坊,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190307.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,7,1,0,35,3
3752,4966315,馨缘花艺,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20180514.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,33,0,0,123,123
3753,1372332,花开相爱鲜花店,0,,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20160817.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,188,4,0,163,152
3754,9736189,溢馨花艺店,100033020,沪花拾者,河北省,张家口,D1,高新区,鲜花绿植,综合鲜花绿植店,1,20200818.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,37,3,0,233,170
3755,5744907,玫瑰园鲜花,0,,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20180901.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,151,1,0,142,51
3756,8953201,实惠花屋（鲜花店）,27819,维纳斯鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200422.0,1,1,1,1,1,238.0,77.0,238.0,77.0,0,0,0,0,0,0,0,0,0,0,164.0,216,15,1,651,615
3757,1786360,邂逅花坊鲜花（小草鲜花店）,100004099,邂逅花坊鲜花,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20161125.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,58,1,0,583,469
3758,4950879,鲜花到（怡花都鲜花礼品）,100028370,鲜花网,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20180512.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,85,2,0,468,324
3759,9231667,奇欣花卉（鲜花，绿植，生日花表白）,100003909,一家花店,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200602.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,74,1,0,486,443
3760,9131026,海林超市鲜花店,0,,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,1,20200524.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,44,3,0,64,63
3761,5154982,水云间花卉,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180607.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,35,2,0,76,75
3762,6513955,如愿鲜花（花恋鲜花坊）,100012196,如愿鲜花,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20190124.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,256,5,0,770,769
3763,3604414,芙蓉花店,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20171023.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,50,4,0,21,12
3764,7707902,鹿大人（风云花艺鲜花馆）,100033339,鹿大人,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20190910.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,78,1,0,414,353
3765,5972058,邂逅花坊鲜花（茗花坊鲜花店）,100004099,邂逅花坊鲜花,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20181018.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,55,2,0,583,470
3766,9028638,巧巧花坊（张家口店）,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200516.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,72,1,0,249,249
3767,7011821,一花一慕花坊（康乃馨•百合•向日葵•开业用花）,0,,河北省,张家口,D1,河北北方学院,鲜花绿植,鲜花店,1,20190513.0,1,6,5,5,4,1531.0,412.0,382.75,103.0,0,0,0,0,0,0,0,0,0,0,1135.0,789,67,4,346,327
3768,9464699,F.FOR你的花儿（百合·康乃馨·向日葵）,100034936,玫瑰说,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20200706.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,199,0,0,293,289
3769,9771358,花房故事,100030825,熊先生鲜花,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20200817.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,101,0,0,414,298
3770,4170810,情和缘鲜花店,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20180109.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,39,1,0,53,50
3771,9129813,林小姐的花房,0,,河北省,张家口,D1,高新区,鲜花绿植,综合鲜花绿植店,1,20200519.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,132,4,0,186,185
3772,10011737,菲儿花艺工作室,0,,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20200927.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,112,1,0,45,45
3773,1251453,香格格鲜花馆（张家口）,29079,香格格鲜花馆,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20160727.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,183,0,0,232,224
3774,8139744,沁馨花艺（鲜花店）,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,0,20191116.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0,48,45
3775,7545036,述物礼品鲜花精品馆,0,,河北省,张家口,D1,银座,鲜花绿植,鲜花店,0,20190829.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,8,0,0,48,34
3776,7851543,花仙子鲜花店,27446,妮依然鲜花品牌店,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20191029.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,100,3,0,292,290
3777,8631592,沐汐花艺,0,,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20200306.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,141,0,0,101,99
3778,5596465,金喜缘婚庆批发大全店,29245,花为美鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180825.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,36,0,0,907,521
3779,3586137,蔚县鲜花同城速递（古城街店）,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20171021.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,36,2,0,66,37
3780,6514016,如愿鲜花（喜多多鲜花店）,100012196,如愿鲜花,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20190125.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,421,32,0,896,893
3781,9739079,樊樊鲜花店（建院店）,100034938,俏花农,河北省,张家口,D1,高新区,鲜花绿植,综合鲜花绿植店,1,20200819.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,904,25,0,300,297
3782,5390208,花之美花艺设计,100012293,艾菲尔鲜花,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20180714.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,66,1,0,260,260
3783,9307658,我的花(鲜花，绿植，生日花表白),0,,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20200613.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,101,3,0,491,451
3784,8157288,锦鲤添花（工业街店）,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20191117.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,22,4,0,63,55
3785,9894277,爱之约花店（张家口桥东店）,0,,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200903.0,1,2,2,2,2,219.0,127.9,109.5,63.95,0,0,0,0,0,0,0,0,0,0,97.1,404,14,2,235,235
